2025-11-15 20:38:50,084:INFO:    python: 3.11.0 (main, Oct 24 2022, 18:26:48) [MSC v.1933 64 bit (AMD64)]
2025-11-15 20:38:50,084:INFO:executable: c:\Users\thoma\ACS\Machine Learning\CloudAI\Project\null\venv_pycaret\Scripts\python.exe
2025-11-15 20:38:50,084:INFO:   machine: Windows-10-10.0.26100-SP0
2025-11-15 20:38:50,084:INFO:PyCaret required dependencies:
2025-11-15 20:38:50,084:INFO:                 pip: 22.3
2025-11-15 20:38:50,084:INFO:          setuptools: 65.5.0
2025-11-15 20:38:50,084:INFO:             pycaret: 3.3.2
2025-11-15 20:38:50,085:INFO:             IPython: 9.7.0
2025-11-15 20:38:50,085:INFO:          ipywidgets: 8.1.8
2025-11-15 20:38:50,085:INFO:                tqdm: 4.67.1
2025-11-15 20:38:50,085:INFO:               numpy: 1.26.4
2025-11-15 20:38:50,085:INFO:              pandas: 2.1.4
2025-11-15 20:38:50,085:INFO:              jinja2: 3.1.6
2025-11-15 20:38:50,085:INFO:               scipy: 1.11.4
2025-11-15 20:38:50,085:INFO:              joblib: 1.3.2
2025-11-15 20:38:50,085:INFO:             sklearn: 1.4.2
2025-11-15 20:38:50,085:INFO:                pyod: 2.0.5
2025-11-15 20:38:50,085:INFO:            imblearn: 0.14.0
2025-11-15 20:38:50,085:INFO:   category_encoders: 2.7.0
2025-11-15 20:38:50,085:INFO:            lightgbm: 4.6.0
2025-11-15 20:38:50,085:INFO:               numba: 0.62.1
2025-11-15 20:38:50,085:INFO:            requests: 2.32.5
2025-11-15 20:38:50,086:INFO:          matplotlib: 3.7.5
2025-11-15 20:38:50,086:INFO:          scikitplot: 0.3.7
2025-11-15 20:38:50,086:INFO:         yellowbrick: 1.5
2025-11-15 20:38:50,086:INFO:              plotly: 6.4.0
2025-11-15 20:38:50,086:INFO:    plotly-resampler: Not installed
2025-11-15 20:38:50,086:INFO:             kaleido: 1.2.0
2025-11-15 20:38:50,086:INFO:           schemdraw: 0.15
2025-11-15 20:38:50,086:INFO:         statsmodels: 0.14.5
2025-11-15 20:38:50,086:INFO:              sktime: 0.26.0
2025-11-15 20:38:50,086:INFO:               tbats: 1.1.3
2025-11-15 20:38:50,086:INFO:            pmdarima: 2.0.4
2025-11-15 20:38:50,086:INFO:              psutil: 7.1.3
2025-11-15 20:38:50,086:INFO:          markupsafe: 3.0.3
2025-11-15 20:38:50,086:INFO:             pickle5: Not installed
2025-11-15 20:38:50,086:INFO:         cloudpickle: 3.1.2
2025-11-15 20:38:50,086:INFO:         deprecation: 2.1.0
2025-11-15 20:38:50,087:INFO:              xxhash: 3.6.0
2025-11-15 20:38:50,087:INFO:           wurlitzer: Not installed
2025-11-15 20:38:50,087:INFO:PyCaret optional dependencies:
2025-11-15 20:38:50,087:INFO:                shap: Not installed
2025-11-15 20:38:50,087:INFO:           interpret: Not installed
2025-11-15 20:38:50,087:INFO:                umap: Not installed
2025-11-15 20:38:50,087:INFO:     ydata_profiling: Not installed
2025-11-15 20:38:50,087:INFO:  explainerdashboard: Not installed
2025-11-15 20:38:50,087:INFO:             autoviz: Not installed
2025-11-15 20:38:50,087:INFO:           fairlearn: Not installed
2025-11-15 20:38:50,087:INFO:          deepchecks: Not installed
2025-11-15 20:38:50,087:INFO:             xgboost: Not installed
2025-11-15 20:38:50,087:INFO:            catboost: Not installed
2025-11-15 20:38:50,088:INFO:              kmodes: Not installed
2025-11-15 20:38:50,088:INFO:             mlxtend: Not installed
2025-11-15 20:38:50,088:INFO:       statsforecast: Not installed
2025-11-15 20:38:50,088:INFO:        tune_sklearn: Not installed
2025-11-15 20:38:50,088:INFO:                 ray: Not installed
2025-11-15 20:38:50,088:INFO:            hyperopt: Not installed
2025-11-15 20:38:50,088:INFO:              optuna: Not installed
2025-11-15 20:38:50,088:INFO:               skopt: Not installed
2025-11-15 20:38:50,088:INFO:              mlflow: Not installed
